A0A0A2EQS7.pdb	A0A0A2EQS7.pdb
A0A0A2EQS7.pdb	A0A0A2DY55.pdb
A0A0A2EQS7.pdb	A0A0B7IIH5.pdb
A0A0A2EQS7.pdb	A0A0L1L6T7.pdb
A0A0A2EQS7.pdb	A0A0P0GVU6.pdb
A0A0A2EQS7.pdb	A0A137SVN0.pdb
A0A0A2EQS7.pdb	A0A139KQL5.pdb
A0A0A2EQS7.pdb	A0A1E5B3I7.pdb
A0A0A2EQS7.pdb	A0A1F1DYD0.pdb
A0A0A2EQS7.pdb	A0A1I4WIP4.pdb
A0A0A2EQS7.pdb	A0A1T4M671.pdb
A0A0A2EQS7.pdb	A0A1V6EMW9.pdb
A0A0A2EQS7.pdb	A0A1Z4BP92.pdb
A0A0A2EQS7.pdb	A0A250FN98.pdb
A0A0A2EQS7.pdb	A0A2A3N326.pdb
A0A0A2EQS7.pdb	A0A2N7JZ51.pdb
A0A0A2EQS7.pdb	A0A2S0L817.pdb
A0A0A2EQS7.pdb	A0A348Y3Z0.pdb
A0A0A2EQS7.pdb	A0A376GA91.pdb
A0A0A2EQS7.pdb	A0A3L9M5G5.pdb
A0A0A2EQS7.pdb	A0A3R8TSA4.pdb
A0A0A2EQS7.pdb	A0A412I2D3.pdb
A0A0A2EQS7.pdb	A0A412Y3W3.pdb
A0A0A2EQS7.pdb	A0A4Z1BD48.pdb
A0A0A2EQS7.pdb	A0A558GPE5.pdb
A0A0A2EQS7.pdb	A0A558HYG2.pdb
A0A0A2EQS7.pdb	A0A5P2GG10.pdb
A0A0A2EQS7.pdb	A0A6G1V529.pdb
A0A0A2EQS7.pdb	A0A6M1NM17.pdb
A0A0A2EQS7.pdb	A0A7H1JS17.pdb
A0A0A2EQS7.pdb	A0A7H9DVA6.pdb
A0A0A2EQS7.pdb	A0A7V2Y6X0.pdb
A0A0A2EQS7.pdb	A0A7V6V3D4.pdb
A0A0A2EQS7.pdb	A0A7X8EFY8.pdb
A0A0A2EQS7.pdb	A0A7Z1MKC1.pdb
A0A0A2EQS7.pdb	C2MDZ6.pdb
A0A0A2EQS7.pdb	F0P128.pdb
A0A0A2EQS7.pdb	I9EX98.pdb
A0A0A2EQS7.pdb	K2P1U9.pdb
A0A0A2EQS7.pdb	L1PCW6.pdb
A0A0A2EQS7.pdb	R7JFM3.pdb
A0A0A7LAG4.pdb	A0A0A7LAG4.pdb
A0A0A7LAG4.pdb	A0A098S4I1.pdb
A0A0A7LAG4.pdb	A0A0J5QK33.pdb
A0A0A7LAG4.pdb	A0A0P0A8S3.pdb
A0A0A7LAG4.pdb	A0A0R2ARD2.pdb
A0A0A7LAG4.pdb	A0A0X8V1C6.pdb
A0A0A7LAG4.pdb	A0A127F028.pdb
A0A0A7LAG4.pdb	A0A162ENX1.pdb
A0A0A7LAG4.pdb	A0A165XNP1.pdb
A0A0A7LAG4.pdb	A0A175RTE5.pdb
A0A0A7LAG4.pdb	A0A1G1IV78.pdb
A0A0A7LAG4.pdb	A0A1G1JMJ1.pdb
A0A0A7LAG4.pdb	A0A1G5TE69.pdb
A0A0A7LAG4.pdb	A0A1G6RP17.pdb
A0A0A7LAG4.pdb	A0A1G6WTP1.pdb
A0A0A7LAG4.pdb	A0A1H1RF05.pdb
A0A0A7LAG4.pdb	A0A1H1UT07.pdb
A0A0A7LAG4.pdb	A0A1L9QFQ2.pdb
A0A0A7LAG4.pdb	A0A1M3GQ22.pdb
A0A0A7LAG4.pdb	A0A1M3MIG5.pdb
A0A0A7LAG4.pdb	A0A1M7CK77.pdb
